source_feature_class,res_key,forest_cover_id,bec,bec_zone,bec_subzone,bec_variant,leading_species_1,leading_species_2,leading_species_1_share,leading_species_2_share,species_count,tie_break_used,shape_area_ha,au_id,assignment_status
resultant,1192,227,CWHvm1,cwh,vm,1,hw,cw,65.0,33.0,3,False,2.502979673083142,cwh_vm_1_hw_cw,assigned
resultant,1195,162,CWHvm1,cwh,vm,1,hw,cw,65.0,30.0,3,False,0.40617640011629924,cwh_vm_1_hw_cw,assigned
resultant,1196,162,CWHvm1,cwh,vm,1,hw,cw,65.0,30.0,3,False,5.027542363478222,cwh_vm_1_hw_cw,assigned
resultant,1206,889,CWHvm1,cwh,vm,1,hw,cw,65.0,30.0,3,False,0.6720946849704467,cwh_vm_1_hw_cw,assigned
resultant,1212,321,CWHvm1,cwh,vm,1,hw,cw,70.0,15.0,4,False,0.2115964453879421,cwh_vm_1_hw_cw,assigned
resultant,1213,321,CWHvm1,cwh,vm,1,hw,cw,70.0,15.0,4,False,4.0017982662355776,cwh_vm_1_hw_cw,assigned
resultant,1214,321,CWHvm1,cwh,vm,1,hw,cw,70.0,15.0,4,False,0.39123264156312476,cwh_vm_1_hw_cw,assigned
resultant,1246,892,CWHvm1,cwh,vm,1,hw,cw,50.0,35.0,3,False,6.046208189151898,cwh_vm_1_hw_cw,assigned
resultant,1285,301,CWHvm1,cwh,vm,1,hw,cw,80.0,20.0,2,False,1.0468756511562625,cwh_vm_1_hw_cw,assigned
resultant,1286,301,CWHvm1,cwh,vm,1,hw,cw,80.0,20.0,2,False,3.015261697867862,cwh_vm_1_hw_cw,assigned
resultant,1287,301,CWHvm1,cwh,vm,1,hw,cw,80.0,20.0,2,False,0.13886033932217912,cwh_vm_1_hw_cw,assigned
resultant,1310,128,CWHvm1,cwh,vm,1,hw,cw,50.0,40.0,4,False,0.6044498653566786,cwh_vm_1_hw_cw,assigned
resultant,1311,128,CWHvm1,cwh,vm,1,hw,cw,50.0,40.0,4,False,10.446255013564686,cwh_vm_1_hw_cw,assigned
resultant,1318,327,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,3.440241172261797,cwh_vm_1_hw_cw,assigned
resultant,1331,653,CWHvm1,cwh,vm,1,hw,cw,50.0,30.0,4,False,2.592095463205179,cwh_vm_1_hw_cw,assigned
resultant,1724,739,CWHvm1,cwh,vm,1,hw,cw,60.0,40.0,2,False,0.13240962965075306,cwh_vm_1_hw_cw,assigned
resultant,1728,894,CWHvm1,cwh,vm,1,hw,cw,50.0,40.0,3,False,0.23737732684861212,cwh_vm_1_hw_cw,assigned
resultant,1736,771,CWHvm1,cwh,vm,1,hw,cw,55.0,35.0,3,False,0.24521896351503597,cwh_vm_1_hw_cw,assigned
resultant,1737,609,CWHvm1,cwh,vm,1,hw,cw,75.0,20.0,3,False,0.1519418927522693,cwh_vm_1_hw_cw,assigned
resultant,1738,609,CWHvm1,cwh,vm,1,hw,cw,75.0,20.0,3,False,0.3190694208404715,cwh_vm_1_hw_cw,assigned
resultant,1745,702,CWHvm1,cwh,vm,1,hw,cw,57.0,40.0,3,False,0.3716170102121123,cwh_vm_1_hw_cw,assigned
resultant,1746,767,CWHvm1,cwh,vm,1,hw,cw,70.0,20.0,3,False,0.24285170935110328,cwh_vm_1_hw_cw,assigned
resultant,1747,378,CWHvm1,cwh,vm,1,hw,cw,45.0,40.0,4,False,1.4714546543612286,cwh_vm_1_hw_cw,assigned
resultant,1750,890,CWHvm1,cwh,vm,1,hw,cw,70.0,25.0,3,False,0.35072230408391014,cwh_vm_1_hw_cw,assigned
resultant,1752,436,CWHvm1,cwh,vm,1,hw,cw,70.0,27.0,3,False,0.125729225130429,cwh_vm_1_hw_cw,assigned
resultant,1755,144,CWHvm1,cwh,vm,1,hw,cw,75.0,15.0,3,False,1.7589953455766962,cwh_vm_1_hw_cw,assigned
resultant,1757,704,CWHvm1,cwh,vm,1,hw,cw,45.0,35.0,4,False,0.19435647990925212,cwh_vm_1_hw_cw,assigned
resultant,1759,865,CWHvm1,cwh,vm,1,hw,cw,40.0,30.0,3,True,0.5742118315222766,cwh_vm_1_hw_cw,assigned
resultant,1762,162,CWHvm1,cwh,vm,1,hw,cw,65.0,30.0,3,False,0.6329835219754069,cwh_vm_1_hw_cw,assigned
resultant,1763,889,CWHvm1,cwh,vm,1,hw,cw,65.0,30.0,3,False,0.36713678309437586,cwh_vm_1_hw_cw,assigned
resultant,1776,685,CWHvm1,cwh,vm,1,hw,cw,80.0,18.0,3,False,0.5414532319439117,cwh_vm_1_hw_cw,assigned
resultant,1786,1047,CWHvm1,cwh,vm,1,hw,cw,60.0,35.0,3,False,0.4086738425775261,cwh_vm_1_hw_cw,assigned
resultant,1797,413,CWHvm1,cwh,vm,1,hw,cw,60.0,20.0,3,True,0.19345854304416266,cwh_vm_1_hw_cw,assigned
resultant,1798,546,CWHvm1,cwh,vm,1,hw,cw,65.0,20.0,4,False,1.5883018116827168,cwh_vm_1_hw_cw,assigned
resultant,1835,702,CWHvm1,cwh,vm,1,hw,cw,57.0,40.0,3,False,3.8911807593208776,cwh_vm_1_hw_cw,assigned
resultant,1836,864,CWHvm1,cwh,vm,1,hw,cw,85.0,10.0,3,False,0.6053643858876833,cwh_vm_1_hw_cw,assigned
resultant,1837,864,CWHvm1,cwh,vm,1,hw,cw,85.0,10.0,3,False,1.5669856383093475,cwh_vm_1_hw_cw,assigned
resultant,1861,772,CWHvm1,cwh,vm,1,hw,cw,50.0,35.0,4,False,1.31316899137863,cwh_vm_1_hw_cw,assigned
resultant,90,1044,CWHvm1,cwh,vm,1,hw,fdc,65.0,30.0,3,False,1.4528700435723714,cwh_vm_1_hw_fdc,assigned
resultant,104,414,CWHvm1,cwh,vm,1,hw,fdc,65.0,30.0,3,False,2.0853444009058566,cwh_vm_1_hw_fdc,assigned
resultant,117,551,CWHvm1,cwh,vm,1,hw,fdc,85.0,15.0,2,False,2.5379762346947574,cwh_vm_1_hw_fdc,assigned
resultant,194,527,CWHvm1,cwh,vm,1,hw,fdc,80.0,15.0,3,False,2.4190628838832295,cwh_vm_1_hw_fdc,assigned
resultant,214,508,CWHvm1,cwh,vm,1,hw,fdc,80.0,20.0,2,False,0.7908877187103932,cwh_vm_1_hw_fdc,assigned
resultant,232,666,CWHvm1,cwh,vm,1,hw,fdc,70.0,20.0,3,False,7.793097648371659,cwh_vm_1_hw_fdc,assigned
resultant,233,759,CWHvm1,cwh,vm,1,hw,fdc,55.0,35.0,3,False,4.382694320354429,cwh_vm_1_hw_fdc,assigned
resultant,234,762,CWHvm1,cwh,vm,1,hw,fdc,50.0,40.0,3,False,11.915463994031485,cwh_vm_1_hw_fdc,assigned
resultant,235,762,CWHvm1,cwh,vm,1,hw,fdc,50.0,40.0,3,False,0.5783272488435891,cwh_vm_1_hw_fdc,assigned
resultant,236,762,CWHvm1,cwh,vm,1,hw,fdc,50.0,40.0,3,False,0.4947036318019107,cwh_vm_1_hw_fdc,assigned
resultant,274,415,CWHvm1,cwh,vm,1,hw,fdc,60.0,30.0,3,False,4.3767521822917885,cwh_vm_1_hw_fdc,assigned
resultant,336,654,CWHvm1,cwh,vm,1,hw,fdc,65.0,25.0,3,False,6.630440366639568,cwh_vm_1_hw_fdc,assigned
resultant,337,654,CWHvm1,cwh,vm,1,hw,fdc,65.0,25.0,3,False,0.37751738490255204,cwh_vm_1_hw_fdc,assigned
resultant,349,672,CWHvm1,cwh,vm,1,hw,fdc,65.0,20.0,3,False,1.0118724476241816,cwh_vm_1_hw_fdc,assigned
resultant,350,672,CWHvm1,cwh,vm,1,hw,fdc,65.0,20.0,3,False,0.13862418929581657,cwh_vm_1_hw_fdc,assigned
resultant,351,672,CWHvm1,cwh,vm,1,hw,fdc,65.0,20.0,3,False,1.3886137803422116,cwh_vm_1_hw_fdc,assigned
resultant,393,505,CWHvm1,cwh,vm,1,hw,fdc,50.0,45.0,3,False,4.164284200078591,cwh_vm_1_hw_fdc,assigned
resultant,548,507,CWHvm1,cwh,vm,1,hw,fdc,55.0,35.0,3,False,4.870109049495338,cwh_vm_1_hw_fdc,assigned
resultant,650,671,CWHvm1,cwh,vm,1,hw,fdc,70.0,20.0,3,False,2.004373593113617,cwh_vm_1_hw_fdc,assigned
resultant,651,671,CWHvm1,cwh,vm,1,hw,fdc,70.0,20.0,3,False,0.62063709592569,cwh_vm_1_hw_fdc,assigned
resultant,652,671,CWHvm1,cwh,vm,1,hw,fdc,70.0,20.0,3,False,0.7732161653745159,cwh_vm_1_hw_fdc,assigned
resultant,653,671,CWHvm1,cwh,vm,1,hw,fdc,70.0,20.0,3,False,1.3277644715769443,cwh_vm_1_hw_fdc,assigned
resultant,743,669,CWHvm1,cwh,vm,1,hw,fdc,55.0,35.0,3,False,6.257847968456919,cwh_vm_1_hw_fdc,assigned
resultant,884,561,CWHvm1,cwh,vm,1,hw,fdc,45.0,30.0,4,False,5.21399859866644,cwh_vm_1_hw_fdc,assigned
resultant,885,874,CWHvm1,cwh,vm,1,hw,fdc,40.0,35.0,4,False,7.740151221652547,cwh_vm_1_hw_fdc,assigned
resultant,992,775,CWHvm1,cwh,vm,1,hw,fdc,35.0,30.0,4,False,0.7397564245115192,cwh_vm_1_hw_fdc,assigned
resultant,993,775,CWHvm1,cwh,vm,1,hw,fdc,35.0,30.0,4,False,0.24951977280864115,cwh_vm_1_hw_fdc,assigned
resultant,994,775,CWHvm1,cwh,vm,1,hw,fdc,35.0,30.0,4,False,1.9105087020515312,cwh_vm_1_hw_fdc,assigned
resultant,1140,219,CWHvm1,cwh,vm,1,hw,fdc,50.0,40.0,3,False,21.547232728460724,cwh_vm_1_hw_fdc,assigned
resultant,1141,219,CWHvm1,cwh,vm,1,hw,fdc,50.0,40.0,3,False,0.5038215151227448,cwh_vm_1_hw_fdc,assigned
resultant,1353,783,CWHvm1,cwh,vm,1,hw,fdc,65.0,30.0,3,False,1.9558158430027655,cwh_vm_1_hw_fdc,assigned
resultant,1357,954,CWHvm1,cwh,vm,1,hw,fdc,80.0,15.0,3,False,1.9916315720676259,cwh_vm_1_hw_fdc,assigned
resultant,1701,520,CWHvm1,cwh,vm,1,hw,fdc,73.0,17.0,3,False,0.4805329570324321,cwh_vm_1_hw_fdc,assigned
resultant,1758,729,CWHvm1,cwh,vm,1,hw,fdc,50.0,35.0,3,False,0.15426243212105592,cwh_vm_1_hw_fdc,assigned
resultant,1792,654,CWHvm1,cwh,vm,1,hw,fdc,65.0,25.0,3,False,0.6624302156625699,cwh_vm_1_hw_fdc,assigned
resultant,1839,671,CWHvm1,cwh,vm,1,hw,fdc,70.0,20.0,3,False,0.9918461460420336,cwh_vm_1_hw_fdc,assigned
resultant,1848,219,CWHvm1,cwh,vm,1,hw,fdc,50.0,40.0,3,False,0.1837678843254815,cwh_vm_1_hw_fdc,assigned
resultant,375,302,CWHvm1,cwh,vm,1,x,x,0.0,0.0,0,False,3.6294916940164885,cwh_vm_1_x_x,assigned
resultant,790,304,CWHvm1,cwh,vm,1,x,x,0.0,0.0,0,False,12.150858376602047,cwh_vm_1_x_x,assigned
resultant,141,644,CWHvm2,cwh,vm,2,ba,cw,60.0,25.0,3,False,17.22422180327473,cwh_vm_2_ba_cw,assigned
resultant,174,639,CWHvm2,cwh,vm,2,ba,cw,60.0,20.0,3,True,2.340456734855592,cwh_vm_2_ba_cw,assigned
resultant,132,425,CWHvm2,cwh,vm,2,ba,hw,45.0,35.0,3,False,7.760560570437585,cwh_vm_2_ba_hw,assigned
resultant,170,404,CWHvm2,cwh,vm,2,ba,hw,40.0,40.0,3,True,40.908489766745774,cwh_vm_2_ba_hw,assigned
resultant,1789,424,CWHvm2,cwh,vm,2,ba,hw,40.0,40.0,3,True,0.8626272125824431,cwh_vm_2_ba_hw,assigned
resultant,1790,425,CWHvm2,cwh,vm,2,ba,hw,45.0,35.0,3,False,2.2993777461184877,cwh_vm_2_ba_hw,assigned
resultant,1791,425,CWHvm2,cwh,vm,2,ba,hw,45.0,35.0,3,False,0.10965058780963872,cwh_vm_2_ba_hw,assigned
resultant,1823,425,CWHvm2,cwh,vm,2,ba,hw,45.0,35.0,3,False,8.175730357056656,cwh_vm_2_ba_hw,assigned
resultant,23,92,CWHvm2,cwh,vm,2,cw,act,60.0,30.0,3,False,9.186610445242403,cwh_vm_2_cw_act,assigned
resultant,24,92,CWHvm2,cwh,vm,2,cw,act,60.0,30.0,3,False,0.36558411764342236,cwh_vm_2_cw_act,assigned
resultant,1161,481,CWHvm2,cwh,vm,2,cw,ba,40.0,30.0,4,False,5.965460392929677,cwh_vm_2_cw_ba,assigned
resultant,1162,481,CWHvm2,cwh,vm,2,cw,ba,40.0,30.0,4,False,0.23221311485949328,cwh_vm_2_cw_ba,assigned
resultant,1163,481,CWHvm2,cwh,vm,2,cw,ba,40.0,30.0,4,False,0.2435461076135259,cwh_vm_2_cw_ba,assigned
resultant,158,189,CWHvm2,cwh,vm,2,cw,fdc,50.0,30.0,4,False,1.6299375340028626,cwh_vm_2_cw_fdc,assigned
resultant,167,262,CWHvm2,cwh,vm,2,cw,fdc,40.0,30.0,5,False,2.5161535828774304,cwh_vm_2_cw_fdc,assigned
resultant,168,262,CWHvm2,cwh,vm,2,cw,fdc,40.0,30.0,5,False,0.10619172591613785,cwh_vm_2_cw_fdc,assigned
resultant,249,187,CWHvm2,cwh,vm,2,cw,fdc,40.0,30.0,4,False,3.9616342034486456,cwh_vm_2_cw_fdc,assigned
resultant,321,195,CWHvm2,cwh,vm,2,cw,fdc,60.0,30.0,3,False,0.12183061341453813,cwh_vm_2_cw_fdc,assigned
resultant,322,195,CWHvm2,cwh,vm,2,cw,fdc,60.0,30.0,3,False,2.7093646925624197,cwh_vm_2_cw_fdc,assigned
resultant,356,33,CWHvm2,cwh,vm,2,cw,fdc,55.0,20.0,4,True,0.2112242056707295,cwh_vm_2_cw_fdc,assigned
resultant,357,33,CWHvm2,cwh,vm,2,cw,fdc,55.0,20.0,4,True,0.39825615863717767,cwh_vm_2_cw_fdc,assigned
resultant,358,33,CWHvm2,cwh,vm,2,cw,fdc,55.0,20.0,4,True,0.18958531056267205,cwh_vm_2_cw_fdc,assigned
resultant,361,287,CWHvm2,cwh,vm,2,cw,fdc,40.0,40.0,3,True,3.0134303003061405,cwh_vm_2_cw_fdc,assigned
resultant,362,287,CWHvm2,cwh,vm,2,cw,fdc,40.0,40.0,3,True,0.2380656255554806,cwh_vm_2_cw_fdc,assigned
resultant,363,362,CWHvm2,cwh,vm,2,cw,fdc,55.0,20.0,4,True,0.2094584564008093,cwh_vm_2_cw_fdc,assigned
resultant,364,362,CWHvm2,cwh,vm,2,cw,fdc,55.0,20.0,4,True,1.650438349403096,cwh_vm_2_cw_fdc,assigned
resultant,409,269,CWHvm2,cwh,vm,2,cw,fdc,50.0,30.0,4,False,1.0191618193065466,cwh_vm_2_cw_fdc,assigned
resultant,538,171,CWHvm2,cwh,vm,2,cw,fdc,50.0,40.0,3,False,1.5666672443497334,cwh_vm_2_cw_fdc,assigned
resultant,539,171,CWHvm2,cwh,vm,2,cw,fdc,50.0,40.0,3,False,0.6431232002079537,cwh_vm_2_cw_fdc,assigned
resultant,577,90,CWHvm2,cwh,vm,2,cw,fdc,60.0,20.0,3,True,0.3222506617288986,cwh_vm_2_cw_fdc,assigned
resultant,578,248,CWHvm2,cwh,vm,2,cw,fdc,30.0,30.0,5,True,6.354374449375631,cwh_vm_2_cw_fdc,assigned
resultant,579,248,CWHvm2,cwh,vm,2,cw,fdc,30.0,30.0,5,True,2.9548181885668923,cwh_vm_2_cw_fdc,assigned
resultant,876,263,CWHvm2,cwh,vm,2,cw,fdc,50.0,20.0,4,True,4.438160784221592,cwh_vm_2_cw_fdc,assigned
resultant,1070,448,CWHvm2,cwh,vm,2,cw,fdc,55.0,30.0,3,False,1.5105698275173616,cwh_vm_2_cw_fdc,assigned
resultant,1277,181,CWHvm2,cwh,vm,2,cw,fdc,50.0,25.0,3,True,0.12387646374048955,cwh_vm_2_cw_fdc,assigned
resultant,1278,181,CWHvm2,cwh,vm,2,cw,fdc,50.0,25.0,3,True,0.6290870140792101,cwh_vm_2_cw_fdc,assigned
resultant,1447,391,CWHvm2,cwh,vm,2,cw,fdc,40.0,35.0,3,False,2.623479327845865,cwh_vm_2_cw_fdc,assigned
resultant,1502,477,CWHvm2,cwh,vm,2,cw,fdc,43.0,30.0,4,False,9.497295504051618,cwh_vm_2_cw_fdc,assigned
resultant,1503,477,CWHvm2,cwh,vm,2,cw,fdc,43.0,30.0,4,False,3.1437032325669265,cwh_vm_2_cw_fdc,assigned
resultant,1693,448,CWHvm2,cwh,vm,2,cw,fdc,55.0,30.0,3,False,0.1057549063401629,cwh_vm_2_cw_fdc,assigned
resultant,103,724,CWHvm2,cwh,vm,2,cw,hw,50.0,50.0,2,True,1.884244823991881,cwh_vm_2_cw_hw,assigned
resultant,199,725,CWHvm2,cwh,vm,2,cw,hw,57.0,38.0,3,False,7.8431312754640645,cwh_vm_2_cw_hw,assigned
resultant,292,41,CWHvm2,cwh,vm,2,cw,hw,60.0,40.0,2,False,0.6341121066354274,cwh_vm_2_cw_hw,assigned
resultant,293,283,CWHvm2,cwh,vm,2,cw,hw,55.0,45.0,2,False,0.4948683397949311,cwh_vm_2_cw_hw,assigned
resultant,485,446,CWHvm2,cwh,vm,2,cw,hw,55.0,45.0,2,False,0.3308668514958534,cwh_vm_2_cw_hw,assigned
resultant,486,446,CWHvm2,cwh,vm,2,cw,hw,55.0,45.0,2,False,2.699732816299396,cwh_vm_2_cw_hw,assigned
resultant,488,469,CWHvm2,cwh,vm,2,cw,hw,60.0,40.0,2,False,1.3081838677764082,cwh_vm_2_cw_hw,assigned
resultant,489,469,CWHvm2,cwh,vm,2,cw,hw,60.0,40.0,2,False,0.33223546368136225,cwh_vm_2_cw_hw,assigned
resultant,490,469,CWHvm2,cwh,vm,2,cw,hw,60.0,40.0,2,False,0.41625974482207595,cwh_vm_2_cw_hw,assigned
resultant,491,469,CWHvm2,cwh,vm,2,cw,hw,60.0,40.0,2,False,2.7697427347718917,cwh_vm_2_cw_hw,assigned
resultant,793,531,CWHvm2,cwh,vm,2,cw,hw,60.0,40.0,2,False,2.202429589414408,cwh_vm_2_cw_hw,assigned
resultant,802,78,CWHvm2,cwh,vm,2,cw,hw,65.0,30.0,3,False,11.288738828238982,cwh_vm_2_cw_hw,assigned
resultant,875,211,CWHvm2,cwh,vm,2,cw,hw,55.0,25.0,3,False,0.9103413027026747,cwh_vm_2_cw_hw,assigned
resultant,963,784,CWHvm2,cwh,vm,2,cw,hw,50.0,35.0,3,False,19.986919481079,cwh_vm_2_cw_hw,assigned
resultant,964,784,CWHvm2,cwh,vm,2,cw,hw,50.0,35.0,3,False,3.9664387974576822,cwh_vm_2_cw_hw,assigned
resultant,965,784,CWHvm2,cwh,vm,2,cw,hw,50.0,35.0,3,False,0.18911138663704716,cwh_vm_2_cw_hw,assigned
resultant,966,784,CWHvm2,cwh,vm,2,cw,hw,50.0,35.0,3,False,1.2191618388712944,cwh_vm_2_cw_hw,assigned
resultant,967,784,CWHvm2,cwh,vm,2,cw,hw,50.0,35.0,3,False,0.10519184006561727,cwh_vm_2_cw_hw,assigned
resultant,968,784,CWHvm2,cwh,vm,2,cw,hw,50.0,35.0,3,False,1.8716723124152355,cwh_vm_2_cw_hw,assigned
resultant,977,76,CWHvm2,cwh,vm,2,cw,hw,50.0,25.0,4,False,1.3146710357478995,cwh_vm_2_cw_hw,assigned
resultant,1007,393,CWHvm2,cwh,vm,2,cw,hw,80.0,20.0,2,False,5.608836914322771,cwh_vm_2_cw_hw,assigned
resultant,1008,798,CWHvm2,cwh,vm,2,cw,hw,60.0,40.0,2,False,0.3189614884209449,cwh_vm_2_cw_hw,assigned
resultant,1009,798,CWHvm2,cwh,vm,2,cw,hw,60.0,40.0,2,False,4.154655901670483,cwh_vm_2_cw_hw,assigned
resultant,1077,797,CWHvm2,cwh,vm,2,cw,hw,60.0,25.0,3,False,0.20140851790917863,cwh_vm_2_cw_hw,assigned
resultant,1078,797,CWHvm2,cwh,vm,2,cw,hw,60.0,25.0,3,False,0.2696841413795421,cwh_vm_2_cw_hw,assigned
resultant,1079,797,CWHvm2,cwh,vm,2,cw,hw,60.0,25.0,3,False,0.287949522482551,cwh_vm_2_cw_hw,assigned
resultant,1267,883,CWHvm2,cwh,vm,2,cw,hw,40.0,40.0,3,True,1.9569440151308026,cwh_vm_2_cw_hw,assigned
resultant,1268,883,CWHvm2,cwh,vm,2,cw,hw,40.0,40.0,3,True,0.4154743377139398,cwh_vm_2_cw_hw,assigned
resultant,1269,883,CWHvm2,cwh,vm,2,cw,hw,40.0,40.0,3,True,0.1425099350815226,cwh_vm_2_cw_hw,assigned
resultant,1325,5,CWHvm2,cwh,vm,2,cw,hw,45.0,40.0,3,False,0.9978665423921012,cwh_vm_2_cw_hw,assigned
resultant,1337,122,CWHvm2,cwh,vm,2,cw,hw,40.0,40.0,3,True,2.5412080976482394,cwh_vm_2_cw_hw,assigned
resultant,1414,50,CWHvm2,cwh,vm,2,cw,hw,40.0,35.0,4,False,1.3333547219899946,cwh_vm_2_cw_hw,assigned
resultant,1427,182,CWHvm2,cwh,vm,2,cw,hw,50.0,40.0,3,False,3.6535768974987732,cwh_vm_2_cw_hw,assigned
resultant,1633,883,CWHvm2,cwh,vm,2,cw,hw,40.0,40.0,3,True,0.43740893009231624,cwh_vm_2_cw_hw,assigned
resultant,1667,883,CWHvm2,cwh,vm,2,cw,hw,40.0,40.0,3,True,0.11269264465057204,cwh_vm_2_cw_hw,assigned
resultant,1669,797,CWHvm2,cwh,vm,2,cw,hw,60.0,25.0,3,False,2.4706144305603144,cwh_vm_2_cw_hw,assigned
resultant,1689,531,CWHvm2,cwh,vm,2,cw,hw,60.0,40.0,2,False,0.12318737431284257,cwh_vm_2_cw_hw,assigned
resultant,1707,798,CWHvm2,cwh,vm,2,cw,hw,60.0,40.0,2,False,2.0381949928337546,cwh_vm_2_cw_hw,assigned
resultant,1709,797,CWHvm2,cwh,vm,2,cw,hw,60.0,25.0,3,False,0.2569834836649942,cwh_vm_2_cw_hw,assigned
resultant,31,277,CWHvm2,cwh,vm,2,cw,x,100.0,0.0,1,False,1.8379809784648142,cwh_vm_2_cw_x,assigned
resultant,1818,277,CWHvm2,cwh,vm,2,cw,x,100.0,0.0,1,False,3.4351690483903554,cwh_vm_2_cw_x,assigned
resultant,220,152,CWHvm2,cwh,vm,2,dr,act,90.0,5.0,3,True,1.1254065460276066,cwh_vm_2_dr_act,assigned
resultant,741,484,CWHvm2,cwh,vm,2,dr,act,75.0,10.0,4,True,5.271064055005535,cwh_vm_2_dr_act,assigned
resultant,88,568,CWHvm2,cwh,vm,2,dr,hw,85.0,10.0,3,False,0.3622614566442994,cwh_vm_2_dr_hw,assigned
resultant,89,568,CWHvm2,cwh,vm,2,dr,hw,85.0,10.0,3,False,0.6679712149907984,cwh_vm_2_dr_hw,assigned
resultant,130,459,CWHvm2,cwh,vm,2,dr,hw,50.0,25.0,4,False,0.7546554092009685,cwh_vm_2_dr_hw,assigned
resultant,230,580,CWHvm2,cwh,vm,2,dr,hw,55.0,30.0,4,False,3.3157260730037126,cwh_vm_2_dr_hw,assigned
resultant,231,580,CWHvm2,cwh,vm,2,dr,hw,55.0,30.0,4,False,0.45533198100364014,cwh_vm_2_dr_hw,assigned
resultant,309,153,CWHvm2,cwh,vm,2,dr,hw,80.0,15.0,3,False,1.847820761929387,cwh_vm_2_dr_hw,assigned
resultant,620,581,CWHvm2,cwh,vm,2,dr,hw,85.0,10.0,3,False,1.7298998708217965,cwh_vm_2_dr_hw,assigned
resultant,646,476,CWHvm2,cwh,vm,2,dr,hw,75.0,15.0,3,False,0.8008179682094935,cwh_vm_2_dr_hw,assigned
resultant,1838,476,CWHvm2,cwh,vm,2,dr,hw,75.0,15.0,3,False,0.5765545385306057,cwh_vm_2_dr_hw,assigned
resultant,37,16,CWHvm2,cwh,vm,2,fdc,cw,80.0,10.0,3,True,3.3502313380849884,cwh_vm_2_fdc_cw,assigned
resultant,57,173,CWHvm2,cwh,vm,2,fdc,cw,85.0,15.0,2,False,9.146445136222958,cwh_vm_2_fdc_cw,assigned
resultant,252,19,CWHvm2,cwh,vm,2,fdc,cw,40.0,30.0,4,False,2.507589077538115,cwh_vm_2_fdc_cw,assigned
resultant,373,65,CWHvm2,cwh,vm,2,fdc,cw,31.0,29.0,4,False,1.5290067632351634,cwh_vm_2_fdc_cw,assigned
resultant,374,65,CWHvm2,cwh,vm,2,fdc,cw,31.0,29.0,4,False,0.15900902363943692,cwh_vm_2_fdc_cw,assigned
resultant,429,74,CWHvm2,cwh,vm,2,fdc,cw,50.0,35.0,3,False,0.9499294788226241,cwh_vm_2_fdc_cw,assigned
resultant,537,155,CWHvm2,cwh,vm,2,fdc,cw,65.0,25.0,3,False,13.451769448472586,cwh_vm_2_fdc_cw,assigned
resultant,1103,8,CWHvm2,cwh,vm,2,fdc,cw,48.0,30.0,3,False,4.9488521890028805,cwh_vm_2_fdc_cw,assigned
resultant,1150,273,CWHvm2,cwh,vm,2,fdc,cw,44.0,38.0,5,False,7.141269478451517,cwh_vm_2_fdc_cw,assigned
resultant,1151,273,CWHvm2,cwh,vm,2,fdc,cw,44.0,38.0,5,False,1.6657475559145034,cwh_vm_2_fdc_cw,assigned
resultant,1387,1025,CWHvm2,cwh,vm,2,fdc,cw,45.0,35.0,3,False,1.3066968899398317,cwh_vm_2_fdc_cw,assigned
resultant,1403,317,CWHvm2,cwh,vm,2,fdc,cw,50.0,40.0,3,False,10.454881692805836,cwh_vm_2_fdc_cw,assigned
resultant,1406,70,CWHvm2,cwh,vm,2,fdc,cw,45.0,40.0,3,False,4.005964770188454,cwh_vm_2_fdc_cw,assigned
resultant,1436,530,CWHvm2,cwh,vm,2,fdc,cw,55.0,30.0,3,False,10.843844832213032,cwh_vm_2_fdc_cw,assigned
resultant,1437,530,CWHvm2,cwh,vm,2,fdc,cw,55.0,30.0,3,False,0.7413177693568997,cwh_vm_2_fdc_cw,assigned
resultant,1438,530,CWHvm2,cwh,vm,2,fdc,cw,55.0,30.0,3,False,2.356826436951423,cwh_vm_2_fdc_cw,assigned
resultant,1466,319,CWHvm2,cwh,vm,2,fdc,cw,50.0,40.0,3,False,0.20130481893438026,cwh_vm_2_fdc_cw,assigned
resultant,1467,319,CWHvm2,cwh,vm,2,fdc,cw,50.0,40.0,3,False,0.7116423616674694,cwh_vm_2_fdc_cw,assigned
resultant,1468,319,CWHvm2,cwh,vm,2,fdc,cw,50.0,40.0,3,False,0.14195933484003165,cwh_vm_2_fdc_cw,assigned
resultant,1469,319,CWHvm2,cwh,vm,2,fdc,cw,50.0,40.0,3,False,4.262167110897319,cwh_vm_2_fdc_cw,assigned
resultant,1500,87,CWHvm2,cwh,vm,2,fdc,cw,45.0,30.0,3,False,0.8758199870443683,cwh_vm_2_fdc_cw,assigned
resultant,1513,312,CWHvm2,cwh,vm,2,fdc,cw,62.0,31.0,4,False,9.832079174922937,cwh_vm_2_fdc_cw,assigned
resultant,1514,312,CWHvm2,cwh,vm,2,fdc,cw,62.0,31.0,4,False,0.18897172394231418,cwh_vm_2_fdc_cw,assigned
resultant,1801,317,CWHvm2,cwh,vm,2,fdc,cw,50.0,40.0,3,False,0.19247733347139429,cwh_vm_2_fdc_cw,assigned
resultant,1819,42,CWHvm2,cwh,vm,2,fdc,cw,60.0,40.0,2,False,3.284455887510952,cwh_vm_2_fdc_cw,assigned
resultant,35,98,CWHvm2,cwh,vm,2,fdc,hw,60.0,40.0,2,False,2.220327691488939,cwh_vm_2_fdc_hw,assigned
